date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:53	10231/10231	---M--	200	added ('OK')	image/svg+xml	etag:%2227f7-5b387ffb14c88%22	https://www.varbin.com/assets/theme/images/shape/shape-9.svg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/shape-9.svg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:53	1465/1465	---M--	200	added ('OK')	image/svg+xml	etag:%225b9-5b387ffb06de0%22	https://www.varbin.com/assets/theme/images/icons/up-arrow.svg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/icons/up-arrow.svg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:53	4911/4911	---M--	200	added ('OK')	image/png	etag:%22132f-5b387ffb13900%22	https://www.varbin.com/assets/theme/images/shape/shape-1.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/shape-1.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:53	4532/4532	---M--	200	added ('OK')	image/png	etag:%2211b4-5b387ffb148a0%22	https://www.varbin.com/assets/theme/images/shape/shape-2.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/shape-2.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:54	55159/55159	---M--	200	added ('OK')	image/png	etag:%22d777-5b387ffaeeb29%22	https://www.varbin.com/assets/theme/images/banner/banner-shap-2.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/banner-shap-2.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	144266/144266	---M--	200	added ('OK')	image/jpeg	etag:%222338a-5b387ffaecfd1%22	https://www.varbin.com/assets/theme/images/banner/5.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/5.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	145353/145353	---M--	200	added ('OK')	image/jpeg	etag:%22237c9-5b387ffaeb861%22	https://www.varbin.com/assets/theme/images/banner/2.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/2.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	89348/89348	---M--	200	added ('OK')	image/jpeg	etag:%2215d04-5b387ffaed7a1%22	https://www.varbin.com/assets/theme/images/banner/7.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/7.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	90885/90885	---M--	200	added ('OK')	image/jpeg	etag:%2216305-5b387ffaed3b9%22	https://www.varbin.com/assets/theme/images/banner/6.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/6.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	129342/129342	---M--	200	added ('OK')	image/jpeg	etag:%221f93e-5b387ffaec031%22	https://www.varbin.com/assets/theme/images/banner/4.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/banner/4.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:55	980/980	---M--	200	added ('OK')	image/svg+xml	etag:%223d4-5b387ffb05288%22	https://www.varbin.com/assets/theme/images/icons/404.svg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/icons/404.svg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:56	70631/70631	---M--	200	added ('OK')	image/svg+xml	etag:%22113e7-5b387ffb13900%22	https://www.varbin.com/assets/theme/images/shape/hero-shape.svg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/hero-shape.svg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:56	34558/34558	---M--	200	added ('OK')	image/jpeg	etag:%2286fe-5b387ffaf9af0%22	https://www.varbin.com/assets/theme/images/hero/bg-gradient.jpg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/hero/bg-gradient.jpg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:57	6508/6508	---M--	200	added ('OK')	image/png	etag:%22196c-5b387ffb14c88%22	https://www.varbin.com/assets/theme/images/shape/wave-bg.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/wave-bg.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:57	596954/596954	---M--	200	added ('OK')	image/png	etag:%2291bda-5b387ffafecf8%22	https://www.varbin.com/assets/theme/images/hero/freelancer.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/hero/freelancer.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:57	513/513	---M--	200	added ('OK')	image/svg+xml	etag:%22201-5b387ffb04ea0%22	https://www.varbin.com/assets/theme/images/hero/wave-hero.svg	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/hero/wave-hero.svg	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:58	346299/346299	---M--	200	added ('OK')	image/png	etag:%22548bb-5b387ffb115d8%22	https://www.varbin.com/assets/theme/images/shape/bg-light2.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/bg-light2.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:51:59	169693/169693	---M--	200	added ('OK')	image/png	etag:%22296dd-5b387ffb12190%22	https://www.varbin.com/assets/theme/images/shape/bg-rectangles-.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/bg-rectangles-.png	(from https://www.varbin.com/assets/theme/css/style.css)
13:52:00	80574/80574	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Jul%202021%2019:38:37%20GMT	https://rajeshdoot.com/wp-includes/css/dist/block-library/style.min.css?ver=5.5.3	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-includes/css/dist/block-library/style.min5697.css	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:03	83/83	---M--	409	error ('Conflict')	text/html	date:Thu,%2029%20Jul%202021%2008:22:01%20GMT	https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/styles.6fbb49.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:05	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:06%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.716dbf.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:07	30999/30999	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Jul%202021%2016:04:13%20GMT	https://rajeshdoot.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:08	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:09%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation.736dbf.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:08	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:09%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes6dbf.css	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:09	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:10%20GMT	https://rajeshdoot.com/wp-content/themes/hello-elementor/style.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/style.min.753601.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:11	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:12%20GMT	https://rajeshdoot.com/wp-content/themes/hello-elementor/theme.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/theme.min.763601.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:13	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:14%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.78.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:15	288600/288600	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jul%202021%2019:38:37%20GMT	https://rajeshdoot.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-includes/js/jquery/jquery4a5f.js	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:15	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:16%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.79.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:15	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:16%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.png	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:17	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:18%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.7b.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:18	83/83	---M--	409	error ('Conflict')	text/html	date:Thu,%2029%20Jul%202021%2008:22:19%20GMT	https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scripts.7cbb49.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:19	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:20%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.7e6dbf.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:21	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:22%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.7f6dbf.delayed	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:24	1426/1426	---M--	200	added ('OK')	application/javascript	date:Wed,%2006%20Jan%202021%2020:59:24%20GMT	https://rajeshdoot.com/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-includes/js/wp-embed.min5697.js	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:25	14913/14913	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Jul%202021%2008:22:26%20GMT	https://www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html	(from https://www.varbin.com/assets/theme/images/shape/shape-9.svg)
13:52:25	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:26%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htbbootstrap.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htbbootstrap6dbf.css	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:27	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:28%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:27	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jul%202021%2008:22:28%20GMT	https://varbin.com/assets/theme/rs-plugin/css/settings.css	C:/My%20Web%20Sites/Cristian%20app%20developer/varbin.com/assets/theme/rs-plugin/css/settings.82.delayed	(from https://www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html)
13:52:27	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jul%202021%2008:22:28%20GMT	https://varbin.com/assets/theme/css/ionicons.min.css	C:/My%20Web%20Sites/Cristian%20app%20developer/varbin.com/assets/theme/css/ionicons.min.css	(from https://www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html)
13:52:27	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jul%202021%2008:22:28%20GMT	https://varbin.com/assets/theme/images/shape/error-page.png	C:/My%20Web%20Sites/Cristian%20app%20developer/varbin.com/assets/theme/images/shape/error-page.png	(from https://www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html)
13:52:27	0/-1	---M--	409	error ('')			https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/stylesbb49.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:28	89959/89959	---M--	200	added ('OK')	image/png	etag:%2215f67-5b387ffb13518%22	https://www.varbin.com/assets/theme/images/shape/error-page.png	C:/My%20Web%20Sites/Cristian%20app%20developer/www.varbin.com/assets/theme/images/shape/error-page.png	(from https://www.varbin.com/Users/Bhavi/Downloads/brandbrainy___CAqYzusgPPx___.html)
13:52:28	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:28	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:28	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:29%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min6dbf.js	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/themes/hello-elementor/style.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/style.min3601.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/themes/hello-elementor/theme.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/theme.min3601.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:30%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	409	error ('')			https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:30%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htbbootstrap.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htbbootstrap6dbf.css	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	409	error ('')			https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/css/stylesbb49.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/animation6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:30%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes.css?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-keyframes6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/themes/hello-elementor/style.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/style.min3601.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/themes/hello-elementor/theme.min.css?ver=2.2.0	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/themes/hello-elementor/theme.min3601.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-32x32.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:29	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-192x192.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:31%20GMT	https://rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/08/cropped-rajeshdoot-180x180.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.png	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/uploads/2020/10/rajeshdoot-logo.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	0/-1	---M--	409	error ('')			https://rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Jul%202021%2008:22:31%20GMT	https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min6dbf.js	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
13:52:30	0/-1	---M--	500	error ('')			https://rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=1.4.7	C:/My%20Web%20Sites/Cristian%20app%20developer/rajeshdoot.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints6dbf.html	(from https://www.varbin.com/assets/theme/css/owl.video.play.html)
